"UTC"	"LocalTime"	"GCounter..ml."	"GCounter..bar."	"GCounter...C."	"pH..pH."	"pH...C."	"RedOx..mV."	"RedOx...C."
2024-10-31 02:40:00	2024-10-31 04:40:00	133.300365508161	1.70476358258792	34.2162996045849	10.1883268834836	89.9027501254916	-146.197161637588	52.8000858839721
2024-10-31 02:50:00	2024-10-31 04:50:00	133.300365508161	1.70476314651124	34.1754293665492	10.1969971882862	89.4226232883577	-146.189161404239	52.8000858839721
2024-10-31 03:00:00	2024-10-31 05:00:00	133.300365508161	1.70474130481057	34.1701336295524	10.2042244011364	89.1710755829672	-145.612697034598	52.8000858839721
2024-10-31 03:10:00	2024-10-31 05:10:00	133.300365508161	1.70480884566561	34.1727925769985	10.1961888949662	89.4001439805284	-145.492927203118	52.8000858839721
2024-10-31 03:20:00	2024-10-31 05:20:00	133.300365508161	1.70484801533965	34.1634862609372	10.2017346508288	89.3398357708956	-145.492959312822	52.8000858839721
2024-10-31 03:30:00	2024-10-31 05:30:00	133.300365508161	1.70487986970294	34.129285549412	10.2008205599914	89.3765403378986	-145.492966356299	52.8000858839721
2024-10-31 03:40:00	2024-10-31 05:40:00	133.300365508161	1.70488713764763	34.1055544434558	10.2014776105511	89.2773517493269	-145.491151671225	52.8000858839721
2024-10-31 03:50:00	2024-10-31 05:50:00	133.300365508161	1.70494295546285	34.0238139673842	10.1901551064734	89.4608389655056	-145.149919319319	52.8000821249701
2024-10-31 04:00:00	2024-10-31 06:00:00	133.300365508161	1.70507116200716	34.0145852039568	10.2053600969067	89.3393287169005	-144.789467276421	52.8000858839721
2024-10-31 04:10:00	2024-10-31 06:10:00	133.300365508161	1.70519311811904	34.0119484144061	10.2106201302045	89.0697236935976	-144.788796227263	52.8000858839721
2024-10-31 04:20:00	2024-10-31 06:20:00	133.300365508161	1.70507363310835	34.0093116248555	10.1924454772647	89.5263613222194	-144.746941796932	52.8039118185958
2024-10-31 04:30:00	2024-10-31 06:30:00	133.300365508161	1.70504267166398	33.9829437293485	10.199689187524	89.4477558379555	-144.696017634916	52.8001187051085
2024-10-31 04:40:00	2024-10-31 06:40:00	133.300365508161	1.7052009674993	33.9262527540086	10.20057134199	89.3899063034364	-144.345539954606	52.8000670889623
2024-10-31 04:50:00	2024-10-31 06:50:00	133.300365508161	1.70541711617435	33.8761537525454	10.2142384150434	89.1503643206435	-144.097854306097	52.7999992586137
2024-10-31 05:00:00	2024-10-31 07:00:00	133.300365508161	1.70554750310207	33.866924989118	10.2073895438252	89.3287623236663	-144.084662448798	52.7999690743891
2024-10-31 05:10:00	2024-10-31 07:10:00	133.300365508161	1.70567004064952	33.8563778309152	10.1990334246101	89.4110996980449	-144.084671917536	52.7982760647957
2024-10-31 05:20:00	2024-10-31 07:20:00	133.300365508161	1.70591366215549	33.8511042518138	10.2036447185169	89.4831979444403	-144.044631820501	52.7879460469219
2024-10-31 05:30:00	2024-10-31 07:30:00	133.300365508161	1.70597067460094	33.8430830936848	10.1985426662818	89.5132224933738	-144.051348815821	52.7531992251613
2024-10-31 05:40:00	2024-10-31 07:40:00	133.300365508161	1.70600174964512	33.8471490674878	10.2071102417344	89.3960485830285	-143.662591495029	52.7995292711613
2024-10-31 05:50:00	2024-10-31 07:50:00	133.300365508161	1.70611454814669	33.8563778309152	10.2058483488013	89.2828839256805	-143.385547541119	52.7981710932637
2024-10-31 06:00:00	2024-10-31 08:00:00	133.300365508161	1.70630380542639	33.8563778309152	10.1990059158124	89.3672186562847	-143.380509410393	52.7996416484882
2024-10-31 06:10:00	2024-10-31 08:10:00	133.300365508161	1.70652257056153	33.8656065943425	10.2040200087528	89.1363594442944	-143.380271079623	52.8000218126254
2024-10-31 06:20:00	2024-10-31 08:20:00	133.300365508161	1.70654466511338	33.9012032532769	10.2008790893482	89.3759792449462	-143.380539868655	52.7982803848427
2024-10-31 06:30:00	2024-10-31 08:30:00	133.300365508161	1.70661923422589	33.9565758338415	10.1965931016067	89.4423055012974	-143.288340276436	52.7980955204932
2024-10-31 06:40:00	2024-10-31 08:40:00	133.300365508161	1.70664510810898	34.0066748353047	10.2055928096294	89.340376452065	-142.991721597837	52.8091863154775
2024-10-31 06:50:00	2024-10-31 08:50:00	133.300365508161	1.70676953532206	34.0145852039568	10.2077691652336	89.1854421235695	-142.680717854395	52.79849335755
2024-10-31 07:00:00	2024-10-31 09:00:00	133.300365508161	1.70680398537988	34.0251323621596	10.2025105366403	89.3056366704643	-142.676644450276	52.7959486815452
2024-10-31 07:10:00	2024-10-31 09:10:00	133.300365508161	1.70681488729692	34.0923704957023	10.2125221001839	88.9985781547889	-142.676642193023	52.7991809743839
2024-10-31 07:20:00	2024-10-31 09:20:00	133.300365508161	1.70680616576329	34.1411511023901	10.208011008536	89.2395945615359	-142.676617832276	52.7996077052616
2024-10-31 07:30:00	2024-10-31 09:30:00	133.300365508161	1.70688401705519	34.1754515244445	10.1971017227012	89.6360570658402	-142.676358542282	52.7998804566137
2024-10-31 07:40:00	2024-10-31 09:40:00	133.300365508161	1.70664975959358	34.1727925769985	10.2033540617309	89.4363424272556	-142.673075117201	52.80005199685
2024-10-31 07:50:00	2024-10-31 09:50:00	133.300365508161	1.70655774741382	34.2004788672808	10.2018141543528	89.4046563419044	-142.448958095279	52.7349857490087
2024-10-31 08:00:00	2024-10-31 10:00:00	133.300365508161	1.70664191021332	34.3138608179607	10.1992937631893	89.2570592460864	-141.998090188621	52.7034031195878
2024-10-31 08:10:00	2024-10-31 10:10:00	133.300365508161	1.70670819386888	34.3692333985253	10.2033452823274	89.0992285406189	-141.973159031177	52.7629339845915
2024-10-31 08:20:00	2024-10-31 10:20:00	133.300365508161	1.70663144437297	34.4944809021831	10.1930068908553	89.63284832807	-141.226904231973	52.5751297028384
2024-10-31 08:30:00	2024-10-31 10:30:00	133.300365508161	1.70641093493111	34.6118180371891	10.2081360272421	89.2482416034656	-141.260451207987	52.7863100956117
2024-10-31 08:40:00	2024-10-31 10:40:00	133.300365508161	1.70625990704047	34.6632354334276	8.52613447139691	60.2626876528629	63.4274091073383	34.3412455429769
2024-10-31 08:50:00	2024-10-31 10:50:00	133.300365508161	1.70618141323783	34.7832093579842	5.56843290714296	35.7351794850289	161.307687960439	20.8319010194581
2024-10-31 09:00:00	2024-10-31 11:00:00	133.300365508161	1.70585857113475	34.8385819385487	5.53918953341665	31.2284460047384	163.408602544221	18.2867364565994
2024-10-31 09:10:00	2024-10-31 11:10:00	133.300365508161	1.70571452047102	34.9427351258013	5.57428361870984	28.7613490073397	164.285966617817	17.0129426544529
2024-10-31 09:20:00	2024-10-31 11:20:00	133.300365508161	1.70557991813538	35.0231572070974	5.59627719512375	27.4720341918787	164.559380732538	16.4918928634679
2024-10-31 09:30:00	2024-10-31 11:30:00	133.300365508161	1.70557857203873	35.0941178670647	5.61451336684418	26.7996217036137	165.081306371367	16.2386912451496
2024-10-31 09:40:00	2024-10-31 11:40:00	17.7733820677549	0.113706703939886	2.34146912101656	5.62289681484233	26.5674875356673	165.081366951385	16.1587667446261
2024-10-31 09:50:00	2024-10-31 11:50:00	0	0	0	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 10:00:00	2024-10-31 12:00:00	21.9771033279057	0.0568516076632179	1.17073456050828	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 10:10:00	2024-10-31 12:10:00	23.064131100849	0.0284228966537334	0.588004069804835	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 10:20:00	2024-10-31 12:20:00	76.4245334082287	0.0710602941711028	1.47528375361348	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 10:30:00	2024-10-31 12:30:00	133.74075484171	0.0852617127342988	1.77455936761729	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 10:40:00	2024-10-31 12:40:00	173.661380893805	0.0852579334030605	1.77719615716797	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 10:50:00	2024-10-31 12:50:00	191.46112672678	0.0710373274658859	1.48319412226556	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 11:00:00	2024-10-31 13:00:00	100.362969988616	0.0426187915789658	0.889916473359335	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 11:10:00	2024-10-31 13:10:00	300.224203736485	0.0572915345229813	1.19785582445828	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 11:20:00	2024-10-31 13:20:00	208.688900407532	0.04225042451193	0.886484288613597	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 11:30:00	2024-10-31 13:30:00	114.189981499414	0.0284010928196668	0.595914438456918	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 11:40:00	2024-10-31 13:40:00	226.666071954789	0.0429640336097277	0.901383184220548	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 11:50:00	2024-10-31 13:50:00	273.033350581494	0.0426068721496761	0.895190052460723	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 12:00:00	2024-10-31 14:00:00	549.26523578944	0.113606115585392	2.38365775382768	5.62294808655891	26.5663099793629	165.081368006724	16.1584480149236
2024-10-31 12:10:00	2024-10-31 14:10:00	2185.43454998228	0.873469214891371	18.3161594823104	8.21003049133528	57.3900833797067	-7.07157658092576	34.7309347558889
2024-10-31 12:20:00	2024-10-31 14:20:00	2787.87021027835	1.70380508604235	35.7350903857849	10.8408151968885	88.74798229477	-182.181556373741	53.6187890461986
2024-10-31 12:30:00	2024-10-31 14:30:00	4.12301444440164	1.70379040479408	35.7575030969658	10.8409975743644	88.8832491882366	-182.160481132595	53.62000236226
2024-10-31 12:40:00	2024-10-31 14:40:00	7.40205857941386	1.70361204943142	35.7548663074151	10.8366535255009	89.0496797959693	-182.333636176178	53.6200296290502
2024-10-31 12:50:00	2024-10-31 14:50:00	8.65575369266793	1.70362716675637	35.7548663074151	10.8188771063049	89.2174920448241	-184.390480205249	53.6130432153564
2024-10-31 13:00:00	2024-10-31 15:00:00	8.71090405972366	1.70357759937359	35.7548663074151	10.7979755706306	89.3049075021601	-184.201463853168	53.6185607569609
2024-10-31 13:10:00	2024-10-31 15:10:00	9.71104723205788	1.70372667530194	35.7548663074151	10.7964457204651	89.3896664897458	-183.552836757015	53.5539181806517
2024-10-31 13:20:00	2024-10-31 15:20:00	10.6123190223674	1.70394942742387	35.7548663074151	10.7922429713058	89.3901188060514	-183.550974901185	53.4303432655162
2024-10-31 13:30:00	2024-10-31 15:30:00	11.6538124925348	1.70376496698767	35.7548663074151	10.7892516529372	89.3901698740214	-183.551300209494	53.3928911509204
2024-10-31 13:40:00	2024-10-31 15:40:00	12.3813731040775	1.70381075503921	35.7548663074151	10.7891884412318	89.3896664897458	-183.550881122571	53.3550976404016
2024-10-31 13:50:00	2024-10-31 15:50:00	12.7334869860485	1.70366510542764	35.7575030969658	10.7834470625035	89.3895357332951	-183.551241872689	53.2457343598364
2024-10-31 14:00:00	2024-10-31 16:00:00	12.7716680093948	1.70351087964135	35.7548663074151	10.7808083249804	89.3882951370425	-183.935213205067	53.2131082426959
2024-10-31 14:10:00	2024-10-31 16:10:00	12.9880271416903	1.70351349610143	35.7548663074151	10.7731163969066	89.521948432307	-184.255186862696	53.2079926337772
2024-10-31 14:20:00	2024-10-31 16:20:00	12.9880271416903	1.70332409346284	35.7548663074151	10.7710752441167	89.5860564120203	-184.816583492853	53.207991511687
2024-10-31 14:30:00	2024-10-31 16:30:00	13.2319614575136	1.70347860996693	35.7548663074151	10.7683680272461	89.5936545028814	-185.025914274459	53.2073557354174
2024-10-31 14:40:00	2024-10-31 16:40:00	13.4971074529737	1.70369750580292	35.7548663074151	10.7689030052412	89.4562816832542	-185.660187533857	53.207412409927
2024-10-31 14:50:00	2024-10-31 16:50:00	13.4971074529737	1.70386090385756	35.7548663074151	10.7675940350315	89.4455370001312	-185.960097283081	53.206731180049
2024-10-31 15:00:00	2024-10-31 17:00:00	13.4971074529737	1.70413708575574	35.7548663074151	10.7683748166515	89.4024128118748	-186.368119795898	53.2064568851159
2024-10-31 15:10:00	2024-10-31 17:10:00	13.4971074529737	1.70419203141759	35.7548663074151	10.7542775528255	89.7694745087304	-186.580703572653	53.2065819981658
2024-10-31 15:20:00	2024-10-31 17:20:00	13.4971074529737	1.70441443052507	35.7522295178643	10.7507193191067	89.6795966586364	-187.107285383319	53.2062055930305
2024-10-31 15:30:00	2024-10-31 17:30:00	13.4971074529737	1.70458624473751	35.7364087805602	10.7451020226149	90.0774763788844	-187.733470283864	53.2061905570227
2024-10-31 15:40:00	2024-10-31 17:40:00	13.4971074529737	1.70477753704173	35.6757626208942	10.7542742751815	89.6343015204688	-187.776328869446	53.2061867980208
2024-10-31 15:50:00	2024-10-31 17:50:00	13.4971074529737	1.70480937063946	35.6098428821268	10.7601145685229	89.4480982552415	-187.776381958871	53.2061792800169
2024-10-31 16:00:00	2024-10-31 18:00:00	13.4971074529737	1.70478733105526	35.6072947241577	10.7625317847265	89.3947136783655	-187.776519129072	53.2061792800169
2024-10-31 16:10:00	2024-10-31 18:10:00	13.4971074529737	1.7049019642548	35.5966589343734	10.7618524221857	89.3949395850062	-187.776598743132	53.2061792800169
2024-10-31 16:20:00	2024-10-31 18:20:00	13.4971074529737	1.7050258100323	35.5966589343734	10.7587563362684	89.4238103848323	-187.776414938221	53.2061792800169
2024-10-31 16:30:00	2024-10-31 18:30:00	13.4971074529737	1.70518744912218	35.5966589343734	10.7588644985198	89.4071556794394	-187.776450467974	53.2061792800169
2024-10-31 16:40:00	2024-10-31 18:40:00	13.4971074529737	1.70527960666083	35.5966589343734	10.7510532876168	89.5900080066433	-187.776420566697	53.2061792800169
2024-10-31 16:50:00	2024-10-31 18:50:00	13.4971074529737	1.70551944883557	35.5966589343734	10.7547690823641	89.4720355711607	-187.776565148167	53.2061830390188
2024-10-31 17:00:00	2024-10-31 19:00:00	13.4971074529737	1.70570158352947	35.5940221448227	10.7476557755118	89.7446771745254	-187.778784057472	53.2064788780825
2024-10-31 17:10:00	2024-10-31 19:10:00	13.4971074529737	1.70564591107315	35.5913853552721	10.7487540203633	89.6212321419876	-187.795129971869	53.2063885498267
2024-10-31 17:20:00	2024-10-31 19:20:00	13.4971074529737	1.70574795301659	35.5887485657213	10.7459515176998	89.714768179705	-187.776525778152	53.2062931160609
2024-10-31 17:30:00	2024-10-31 19:30:00	13.4971074529737	1.70575344245246	35.5713989336357	10.7462846648315	89.6525952786651	-187.778841289177	53.2062441160821
2024-10-31 17:40:00	2024-10-31 19:40:00	13.4971074529737	1.70573632430508	35.5399679590335	10.7413660937688	89.930834235399	-187.776630286048	53.2061905570227
2024-10-31 17:50:00	2024-10-31 19:50:00	13.4971074529737	1.70560491986511	35.4964609314471	10.7436775351285	89.6147838286999	-187.777471274133	53.2061792800169
2024-10-31 18:00:00	2024-10-31 20:00:00	13.4971074529737	1.70564663786762	35.4542722986359	10.7430224745669	89.6407846273186	-187.805074814274	53.2062288764008
2024-10-31 18:10:00	2024-10-31 20:10:00	13.4971074529737	1.70569576917372	35.4516355090852	10.7461382263481	89.5632558728542	-188.234244419248	53.2068414254047
2024-10-31 18:20:00	2024-10-31 20:20:00	13.4971074529737	1.7058293539971	35.4437251404331	10.7445849742767	89.5421264535049	-188.480432453483	53.2062356650461
2024-10-31 18:30:00	2024-10-31 20:30:00	13.4971074529737	1.70594244321646	35.4384515613317	10.7605578698715	89.6023340000962	-188.452478892506	53.2064877425946
2024-10-31 18:40:00	2024-10-31 20:40:00	13.4971074529737	1.70591279000213	35.4384515613317	10.7842263223603	88.6885150466814	-188.698351292375	53.2061792800169
2024-10-31 18:50:00	2024-10-31 20:50:00	13.4971074529737	1.70597243356571	35.4384515613317	10.7677361561141	88.9565377630376	-189.213845274083	53.2061792800169
2024-10-31 19:00:00	2024-10-31 21:00:00	13.4971074529737	1.70611930712359	35.4384515613317	10.7449804143504	89.530840070588	-189.886507603572	53.2061753196988
2024-10-31 19:10:00	2024-10-31 21:10:00	13.4971074529737	1.70624246397322	35.4384515613317	10.7368019745236	89.8480205072271	-190.178734369093	53.2055456357185
2024-10-31 19:20:00	2024-10-31 21:20:00	13.4971074529737	1.70656559679409	35.4384515613317	10.7312463679738	90.1614244520015	-190.593658712354	53.204936452985
2024-10-31 19:30:00	2024-10-31 21:30:00	13.4971074529737	1.7066049890543	35.4384515613317	10.7351851595707	89.9564230296079	-190.593570122491	53.2006243728109
2024-10-31 19:40:00	2024-10-31 21:40:00	13.4971074529737	1.70652983850622	35.4384515613317	10.7390438830074	89.6278340333096	-190.593759526562	53.1987654621911
2024-10-31 19:50:00	2024-10-31 21:50:00	13.4971074529737	1.70652969314732	35.4371331665565	10.738915703716	89.5717411060147	-190.828441549246	53.2055115802829
2024-10-31 20:00:00	2024-10-31 22:00:00	13.4971074529737	1.70649030088711	35.4265860083536	10.7334910858668	89.7834691901919	-191.296155454509	53.2061012386481
2024-10-31 20:10:00	2024-10-31 22:10:00	13.4971074529737	1.70645189804458	35.4038852445327	10.7294323415501	89.8598753068156	-191.297889283702	53.2061400162915
2024-10-31 20:20:00	2024-10-31 22:20:00	13.4971074529737	1.7062593256049	35.4094468762742	10.7243461079804	90.0600433078391	-191.317710347323	53.2061517888086
2024-10-31 20:30:00	2024-10-31 22:30:00	13.4971074529737	1.70601919271238	35.367258243463	10.7254369781329	89.9592457976195	-191.78773043258	53.2061753527014
2024-10-31 20:40:00	2024-10-31 22:40:00	13.4971074529737	1.70607588268095	35.3778054016658	10.7255197386434	89.8920847763742	-192.00141284676	53.2061324888583
2024-10-31 20:50:00	2024-10-31 22:50:00	13.4971074529737	1.70620815927429	35.3685766382383	10.7250671896564	89.8804946854632	-192.002092866302	53.2061321522313
2024-10-31 21:00:00	2024-10-31 23:00:00	13.4971074529737	1.70623432387517	35.3488007166081	10.7236627192101	89.8885164721193	-192.00214073766	53.2061362478602
2024-10-31 21:10:00	2024-10-31 23:10:00	13.4971074529737	1.70631034657661	35.3237512158765	10.7247270170346	89.8113050686114	-192.002231848612	53.2052230348051
2024-10-31 21:20:00	2024-10-31 23:20:00	13.4971074529737	1.70587761314984	35.3079304785724	10.7223659427803	89.7585289404957	-192.01160434539	53.2011863716542
2024-10-31 21:30:00	2024-10-31 23:30:00	13.4971074529737	1.70542540163129	35.2894729517175	10.7227490759501	89.7148343061789	-192.532459152665	53.1985256154251
2024-10-31 21:40:00	2024-10-31 23:40:00	13.4971074529737	1.70551290402084	35.2815736620132	10.7229467379494	89.678316577334	-192.7062426133	53.2023004878758
2024-10-31 21:50:00	2024-10-31 23:50:00	13.4971074529737	1.7062381032064	35.2802441882901	10.7160022799302	90.0090654082784	-192.706326579526	53.2034424460767
2024-10-31 22:00:00	NA	13.4971074529737	1.70660004685191	35.2802441882901	10.7142962662375	90.1745245086773	-192.710667688023	53.2044876169315
2024-10-31 22:10:00	2024-11-01 00:10:00	13.4971074529737	1.70646093839057	35.2802441882901	10.7513622055621	89.346229533556	-192.789098973218	53.2061792800169
2024-10-31 22:20:00	2024-11-01 00:20:00	13.4971074529737	1.70654699085568	35.2802441882901	10.7422811417333	89.4001956576099	-193.190739410149	53.2061792800169
2024-10-31 22:30:00	2024-11-01 00:30:00	13.4971074529737	1.70659713967404	35.2802441882901	10.7344822219952	89.3896978226578	-193.40571983292	53.2061792800169
2024-10-31 22:40:00	2024-11-01 00:40:00	13.4971074529737	1.70666603978969	35.2776073987393	10.7281060338628	89.4430860181648	-193.410382966449	53.2060904665828
2024-10-31 22:50:00	2024-11-01 00:50:00	13.4971074529737	1.70649557900291	35.277585240844	10.7213310916162	89.7413317831307	-193.410467980377	53.2061475974719
2024-10-31 23:00:00	2024-11-01 01:00:00	13.4971074529737	1.70628362374872	35.277585240844	10.7541613981199	89.2372540885061	-193.410353164202	53.2061792800169
2024-10-31 23:10:00	2024-11-01 01:10:00	13.4971074529737	1.70614042202979	35.2710154248627	10.7531124674486	88.5213522776499	-193.410905154149	53.2061792800169
2024-10-31 23:20:00	2024-11-01 01:20:00	13.4971074529737	1.70608780211024	35.2644234509859	10.7320088884345	88.7464133108934	-193.885854787454	53.2061753527014
2024-10-31 23:30:00	2024-11-01 01:30:00	13.4971074529737	1.70598256227114	35.2472843189065	10.7312290432842	88.7743708732489	-194.11469993421	53.2061287298564
2024-10-31 23:40:00	2024-11-01 01:40:00	13.4971074529737	1.70584912280666	35.2288267920515	10.7211293345293	89.3456726495023	-194.114659860635	53.2061478614931
2024-10-31 23:50:00	2024-11-01 01:50:00	13.4971074529737	1.70588371822337	35.2341003711529	10.7226433719316	89.3896790229106	-194.231466738423	53.2061792800169
NA	2024-11-01 02:00:00	13.4971074529737	1.70608780211024	35.2288267920515	10.7299258286251	89.4257172029718	-194.797642296271	53.2061792800169
2024-11-01 00:10:00	2024-11-01 02:10:00	13.4971074529737	1.70607413837422	35.2156428442981	10.769299697548	88.4139904756026	-194.818843650452	53.2061830390188
2024-11-01 00:20:00	2024-11-01 02:20:00	13.4971074529737	1.70590383393987	35.2124410284152	10.7276602890365	89.7943473060121	-195.005014805578	53.2061792800169
2024-11-01 00:30:00	2024-11-01 02:30:00	13.4971074529737	1.7060000053384	35.1879565540158	10.750988202972	89.2765001488383	-195.523222853911	53.2061792800169
2024-11-01 00:40:00	2024-11-01 02:40:00	13.4971074529737	1.7058831367878	35.1602702637336	10.7355353992419	89.414446520701	-195.523413078802	53.2061792800169
2024-11-01 00:50:00	2024-11-01 02:50:00	13.4971074529737	1.70586191438931	35.1339023682266	10.7161821991731	89.6040545043233	-195.759580931139	53.2061792800169
2024-11-01 01:00:00	2024-11-01 03:00:00	13.4971074529737	1.70570725252633	35.1233552100237	10.7132181554848	89.901374938014	-196.227473921602	53.2061362478602
2024-11-01 01:10:00	2024-11-01 03:10:00	13.4971074529737	1.70549284815801	35.1339023682266	10.7107499725075	90.085181656364	-196.227424525864	53.2061403434893
2024-11-01 01:20:00	2024-11-01 03:20:00	13.4971074529737	1.70551654165769	35.1246736047992	10.7060904504107	90.1524058110887	-196.206804810159	53.2061596434395
2024-11-01 01:30:00	2024-11-01 03:30:00	13.4971074529737	1.70534152954958	35.1286287891252	10.7044152231597	90.117709147316	-196.090151953266	53.2059052095018
2024-11-01 01:40:00	2024-11-01 03:40:00	13.4971074529737	1.70542671474735	35.1220368152484	10.6999585706994	90.2520066728738	-196.223308816783	53.2056924437682
2024-11-01 01:50:00	2024-11-01 03:50:00	13.4971074529737	1.7052735015873	35.1220368152484	10.7147376946466	89.9741033032991	-196.227952840395	53.2061051659636
2024-11-01 02:00:00	2024-11-01 04:00:00	13.4971074529737	1.70538906190785	35.1220368152484	10.7304817404563	89.4463276183551	-196.242337436198	53.206113188908
2024-11-01 02:10:00	2024-11-01 04:10:00	13.4971074529737	1.70506680124034	35.1220368152484	10.7131684055315	89.8474987908596	-196.582922190928	53.2060392992727
2024-11-01 02:20:00	2024-11-01 04:20:00	13.4971074529737	1.70535083251878	35.1220368152484	10.7049677402881	90.1937382244344	-196.889972135361	53.2055180323012
2024-11-01 02:30:00	2024-11-01 04:30:00	13.4971074529737	1.70509921627366	35.1220368152484	10.7041550016392	90.0320054958167	-196.930467288798	53.203864913012
2024-11-01 02:40:00	2024-11-01 04:40:00	13.4971074529737	1.70502958936354	35.1220368152484	10.7072153846489	90.1206459297148	-196.931816539969	53.2058306466124
2024-11-01 02:50:00	2024-11-01 04:50:00	13.4971074529737	1.70492804823646	35.1220368152484	10.7257317123001	89.5304335640766	-196.931804021241	53.2061792800169
2024-11-01 03:00:00	2024-11-01 05:00:00	13.4971074529737	1.7046145897218	35.1220368152484	10.7116471104889	89.6654300670489	-197.403880641372	53.205419456683
2024-11-01 03:10:00	2024-11-01 05:10:00	13.4971074529737	1.70455353532191	35.1180483940793	10.7127188361314	89.4184434723962	-197.635910906539	53.2050021603202
